7, 0.4166666666666667, 0.4166666666666667, 0.5142857142857142, 0.5294117647058824, 0, 0, 2.0, 0, 0, 99042508725, -16, 0, 2
11, 0.6666666666666666, 0.6666666666666666, 0.7162162162162162, 0.7361111111111112, 1, 1, 2.0, 0, 0, 2911073492, -17, 0, 2
5, 0.2, 0.6666666666666666, 0.08196721311475409, 0.38461538461538464, 1, 0, 1.0, 0, 0, 99035314944, -16, 0, 8
3, 1.0, 1.0, 0.9692307692307692, 1.0, 0, 1, 1.0, 0, 0, 0, 0, 0, 2
8, 0.2, 0.6666666666666666, 0.08196721311475409, 0.38461538461538464, 1, 0, 1.5, 0, 0, 99035314944, -16, 0, 8
5, 1.0, 1.0, 0.9692307692307692, 1.0, 0, 1, 1.5, 0, 0, 0, 0, 0, 2
8, 0.18181818181818182, 0.5, 0.0684931506849315, 0.2, 1, 0, 2.5, 1, 0, 107852666743755, -16, 135128817935782, 8
3, 1.0, 1.0, 0.974025974025974, 1.0, 0, 1, 2.5, 0, 0, 0, 0, 0, 2
10, 0.2, 0.6666666666666666, 0.07936507936507936, 0.3333333333333333, 1, 0, 2.5, 0, 0, 3268138143262, -16, 0, 8
5, 0.8, 0.7142857142857143, 0.8636363636363636, 0.8372093023255814, 0, 1, 2.5, 0, 0, 0, 0, 0, 2
17, 0.14285714285714285, 0.6666666666666666, 0.05747126436781609, 0.3333333333333333, 1, 0, 6.0, 0, 0, 3268138143262, -16, 0, 8
5, 0.5714285714285714, 0.45454545454545453, 0.6333333333333333, 0.5373134328358209, 0, 1, 6.0, 0, 1, 0, 0, 0, 2
23, 0.3125, 0.8333333333333334, 0.2222222222222222, 0.75, 1, 0, 8.0, 0, 0, 3001050325, -16, 0, 13
7, 0.3125, 0.8333333333333334, 0.25225225225225223, 0.8, 0, 1, 8.0, 0, 0, 3001050325, -16, 0, 13
10, 0.2, 0.5, 0.09, 0.24324324324324326, 1, 0, 3.5, 2, 0, 3597993375690, -17, 135128817935782, 15
3, 0.7333333333333333, 0.5555555555555556, 0.7669902912621359, 0.6206896551724138, 0, 1, 3.5, 0, 1, 0, 0, 0, 2
10, 0.125, 0.6666666666666666, 0.05102040816326531, 0.3333333333333333, 1, 0, 2.5, 0, 0, 3268138143262, -16, 0, 8
5, 0.5, 0.38461538461538464, 0.5643564356435643, 0.46153846153846156, 0, 1, 2.5, 2, 0, 2968273, -17, 3133974580, 2
10, 0.15384615384615385, 0.6666666666666666, 0.06172839506172839, 0.3333333333333333, 1, 0, 2.5, 0, 0, 3268138143262, -16, 0, 8
5, 0.6153846153846154, 0.5, 0.6785714285714286, 0.5901639344262295, 0, 1, 2.5, 1, 0, 2968273, -17, 112626280043926, 2
11, 0.26666666666666666, 0.8, 0.16091954022988506, 0.6666666666666666, 1, 0, 2.0, 0, 0, 100434396, -17, 0, 15
7, 0.26666666666666666, 0.8, 0.2, 0.75, 0, 1, 2.0, 0, 0, 2967982, -17, 112626280043926, 15
9, 0.26666666666666666, 0.8, 0.16279069767441862, 0.7, 1, 0, 1.0, 0, 0, 100434396, -17, 0, 15
7, 0.26666666666666666, 0.8, 0.2, 0.75, 0, 1, 1.0, 0, 0, 2967982, -17, 112626280043926, 15
18, 0.23529411764705882, 0.8, 0.14035087719298245, 0.64, 1, 0, 7.5, 0, 0, 109004740478, -16, 0, 15
3, 0.7058823529411765, 0.5833333333333334, 0.6324786324786325, 0.5119047619047619, 0, 1, 7.5, 1, 1, 109004740478, -16, 0, 2
14, 0.3333333333333333, 0.8571428571428571, 0.2809917355371901, 0.8095238095238095, 1, 0, 4.5, 0, 0, 3001440608, -17, 0, 15
5, 0.7777777777777778, 0.6363636363636364, 0.7338709677419355, 0.581081081081081, 0, 1, 4.5, 1, 1, 0, 0, 0, 2
10, 0.2631578947368421, 0.8333333333333334, 0.2222222222222222, 0.7567567567567568, 1, 0, 2.0, 0, 0, 96400705483, -17, 0, 15
7, 0.2631578947368421, 0.8333333333333334, 0.24806201550387597, 0.8, 0, 1, 1.0, 0, 0, 0, 0, 0, 15
7, 0.2631578947368421, 0.8333333333333334, 0.2706766917293233, 0.8181818181818182, 0, 2, 1.0, 0, 0, 0, 0, 0, 15
10, 0.15384615384615385, 0.6666666666666666, 0.053763440860215055, 0.3333333333333333, 1, 0, 3.5, 0, 0, 3268138143262, -16, 0, 8
3, 0.6153846153846154, 0.5, 0.59375, 0.4931506849315068, 0, 1, 3.5, 0, 2, 2968273, -17, 0, 2
12, 0.13333333333333333, 0.6666666666666666, 0.045871559633027525, 0.2777777777777778, 1, 0, 4.0, 0, 0, 117455397950320313, -17, 0, 8
4, 0.5333333333333333, 0.4166666666666667, 0.5357142857142857, 0.4186046511627907, 0, 1, 4.0, 0, 3, 0, 0, 0, 2
17, 0.08695652173913043, 0.6666666666666666, 0.03184713375796178, 0.35714285714285715, 1, 0, 7.0, 0, 0, 109004740478, -16, 0, 8
3, 0.34782608695652173, 0.25, 0.35, 0.2608695652173913, 0, 1, 7.0, 3, 3, 0, 0, 0, 2
10, 0.10714285714285714, 0.125, 0.04736842105263158, 0.05660377358490566, 2, 0, 5.0, 2, 4, 98703962782, -16, 0, 15
4, 0.32142857142857145, 0.375, 0.30569948186528495, 0.36419753086419754, 1, 1, 1.0, 2, 4, 0, 0, 0, 15
1, 0.10714285714285714, 0.125, 0.050761421319796954, 0.060240963855421686, 0, 2, 4.0, 2, 4, 3314161033, -17, 0, 15
6, 0.18181818181818182, 0.6666666666666666, 0.14383561643835616, 0.5526315789473685, 1, 0, 2.0, 1, 0, 3303323314, -17, 135128817935782, 15
2, 0.5, 0.3125, 0.54, 0.34951456310679613, 0, 1, 2.0, 3, 2, 0, 0, 0, 2
10, 0.19230769230769232, 0.8333333333333334, 0.14444444444444443, 0.7428571428571429, 1, 0, 3.5, 0, 0, 109004740478, -16, 0, 15
3, 0.5, 0.35, 0.45901639344262296, 0.30714285714285716, 0, 1, 3.5, 4, 3, 0, 0, 0, 2
3, 0.25, 0.35, 0.22164948453608246, 0.30714285714285716, 0, 0, 3.5, 4, 3, 0, 0, 0, 2
10, 0.25, 0.35, 0.2222222222222222, 0.3055555555555556, 1, 1, 3.5, 4, 3, 109004740478, -16, 0, 2
22, 0.18181818181818182, 0.8, 0.10294117647058823, 0.6086956521739131, 2, 0, 13.333333333333334, 0, 0, 96602449439, -17, 0, 15
3, 0.45454545454545453, 0.29411764705882354, 0.4676258992805755, 0.3333333333333333, 1, 1, 5.6666666666666661, 2, 3, 0, 0, 0, 2
1, 0.18181818181818182, 0.8, 0.1048951048951049, 0.5769230769230769, 0, 2, 7.6666666666666661, 0, 0, 0, 0, 0, 15
2, 0.5555555555555556, 0.5555555555555556, 0.6610169491525424, 0.6842105263157895, 0, 0, 0.5, 0, 0, 131280043636, -17, 0, 2
3, 0.8888888888888888, 0.8888888888888888, 0.873015873015873, 0.9016393442622951, 1, 1, 0.5, 0, 0, 88707031, -17, 0, 2
2, 0.5555555555555556, 0.5555555555555556, 0.6964285714285714, 0.7222222222222222, 0, 0, 0.5, 0, 0, 2681854, -17, 0, 2
3, 0.8888888888888888, 0.8888888888888888, 0.8666666666666667, 0.896551724137931, 1, 1, 0.5, 0, 0, 88707031, -17, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
3, 0.5, 0.5, 0.5151515151515151, 0.53125, 0, 0, 1.0, 0, 1, 99034494916, -16, 0, 2
5, 0.8, 0.8, 0.7285714285714285, 0.75, 1, 1, 1.0, 0, 1, 0, 0, 0, 2
10000000007, 0.625, 0.625, 0.576271186440678, 0.5964912280701754, 1, 0, 5000000001.0, 1, 0, 99034494916, -16, 0, 0
5, 1.0, 1.0, 0.9622641509433962, 1.0, 0, 1, 5000000001.0, 1, 0, 0, 0, 0, 0
10000000007, 0.625, 0.625, 0.576271186440678, 0.5964912280701754, 1, 0, 5000000001.0, 1, 0, 99034494916, -16, 0, 0
5, 1.0, 1.0, 0.9622641509433962, 1.0, 0, 1, 5000000001.0, 1, 0, 0, 0, 0, 0
10000000007, 0.625, 0.625, 0.576271186440678, 0.5964912280701754, 1, 0, 5000000001.0, 1, 0, 99034494916, -16, 0, 0
5, 1.0, 1.0, 0.9622641509433962, 1.0, 0, 1, 5000000001.0, 1, 0, 0, 0, 0, 0
10000000007, 0.625, 0.625, 0.576271186440678, 0.5964912280701754, 1, 0, 5000000001.0, 1, 0, 99034494916, -16, 0, 0
5, 1.0, 1.0, 0.9622641509433962, 1.0, 0, 1, 5000000001.0, 1, 0, 0, 0, 0, 0
10000000007, 0.625, 0.625, 0.576271186440678, 0.5964912280701754, 1, 0, 5000000001.0, 1, 0, 99034494916, -16, 0, 0
5, 1.0, 1.0, 0.9622641509433962, 1.0, 0, 1, 5000000001.0, 1, 0, 0, 0, 0, 0
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
2, 0.5, 0.5, 0.5625, 0.5806451612903226, 0, 0, 11.5, 0, 1, 2686856, -17, 0, 2
25, 0.8, 0.8, 0.7352941176470589, 0.7575757575757576, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 13.0, 0, 1, 99392, -17, 0, 2
27, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 13.0, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 13.5, 0, 1, 99392, -17, 0, 2
28, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 13.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 14.0, 0, 1, 99392, -17, 0, 2
29, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 14.0, 0, 1, 0, 0, 0, 2
3, 0.5, 0.5, 0.5151515151515151, 0.53125, 0, 0, 1.0, 0, 1, 99034494916, -16, 0, 2
5, 0.8, 0.8, 0.7285714285714285, 0.75, 1, 1, 1.0, 0, 1, 0, 0, 0, 2
3, 0.5, 0.5, 0.5151515151515151, 0.53125, 0, 0, 1.5, 0, 1, 99034494916, -16, 0, 2
6, 0.8, 0.8, 0.7285714285714285, 0.75, 1, 1, 1.5, 0, 1, 0, 0, 0, 2
3, 0.5, 0.5, 0.5151515151515151, 0.53125, 0, 0, 1.5, 0, 1, 99034494916, -16, 0, 2
6, 0.8, 0.8, 0.7285714285714285, 0.75, 1, 1, 1.5, 0, 1, 0, 0, 0, 2
3, 0.5, 0.5, 0.5151515151515151, 0.53125, 0, 0, 1.5, 0, 1, 99034494916, -16, 0, 2
6, 0.8, 0.8, 0.7285714285714285, 0.75, 1, 1, 1.5, 0, 1, 0, 0, 0, 2
3, 0.5, 0.5, 0.5151515151515151, 0.53125, 0, 0, 1.5, 0, 1, 99034494916, -16, 0, 2
6, 0.8, 0.8, 0.7285714285714285, 0.75, 1, 1, 1.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
1, 0.5, 0.5, 0.5714285714285714, 0.5901639344262295, 0, 0, 11.5, 0, 1, 99392, -17, 0, 2
24, 0.8, 0.8, 0.7313432835820896, 0.7538461538461538, 1, 1, 11.5, 0, 1, 0, 0, 0, 2
